,date,province,total_cases,new_cases
3926,2020-07-03,Smolyan,330,6.0
3927,2020-07-04,Smolyan,337,7.0
3928,2020-07-05,Smolyan,342,5.0
3929,2020-07-06,Smolyan,346,4.0
3930,2020-07-07,Smolyan,347,1.0
3931,2020-07-08,Smolyan,351,4.0
3932,2020-07-09,Smolyan,364,13.0
3933,2020-07-10,Smolyan,369,5.0
3934,2020-07-11,Smolyan,373,4.0
3935,2020-07-12,Smolyan,381,8.0
3936,2020-07-13,Smolyan,382,1.0
3937,2020-07-14,Smolyan,385,3.0
3938,2020-07-15,Smolyan,392,7.0
3939,2020-07-16,Smolyan,395,3.0
3940,2020-07-17,Smolyan,399,4.0
3941,2020-07-18,Smolyan,405,6.0
3942,2020-07-19,Smolyan,409,4.0
3943,2020-07-20,Smolyan,410,1.0
3944,2020-07-21,Smolyan,411,1.0
3945,2020-07-22,Smolyan,420,9.0
3946,2020-07-23,Smolyan,429,9.0
3947,2020-07-24,Smolyan,436,7.0
3948,2020-07-25,Smolyan,437,1.0
3949,2020-07-26,Smolyan,442,5.0
3950,2020-07-27,Smolyan,444,2.0
3951,2020-07-28,Smolyan,445,1.0
3952,2020-07-29,Smolyan,448,3.0
3953,2020-07-30,Smolyan,450,2.0
3954,2020-07-31,Smolyan,452,2.0
3955,2020-08-01,Smolyan,460,8.0
3956,2020-08-02,Smolyan,466,6.0
3957,2020-08-03,Smolyan,470,4.0
3958,2020-08-04,Smolyan,472,2.0
3959,2020-08-05,Smolyan,486,14.0
3960,2020-08-06,Smolyan,499,13.0
3961,2020-08-07,Smolyan,507,8.0
3962,2020-08-08,Smolyan,512,5.0
3963,2020-08-09,Smolyan,513,1.0
3964,2020-08-10,Smolyan,516,3.0
3965,2020-08-11,Smolyan,516,0.0
3966,2020-08-12,Smolyan,517,1.0
3967,2020-08-13,Smolyan,523,6.0
3968,2020-08-14,Smolyan,526,3.0
3969,2020-08-15,Smolyan,540,14.0
3970,2020-08-16,Smolyan,545,5.0
3971,2020-08-17,Smolyan,546,1.0
3972,2020-08-18,Smolyan,552,6.0
3973,2020-08-19,Smolyan,555,3.0
3974,2020-08-20,Smolyan,560,5.0
3975,2020-08-21,Smolyan,566,6.0
3976,2020-08-22,Smolyan,571,5.0
3977,2020-08-23,Smolyan,579,8.0
3978,2020-08-24,Smolyan,579,0.0
3979,2020-08-25,Smolyan,581,2.0
3980,2020-08-26,Smolyan,587,6.0
3981,2020-08-27,Smolyan,596,9.0
3982,2020-08-28,Smolyan,599,3.0
3983,2020-08-29,Smolyan,606,7.0
3984,2020-08-30,Smolyan,609,3.0
3985,2020-08-31,Smolyan,614,5.0
3986,2020-09-01,Smolyan,616,2.0
3987,2020-09-02,Smolyan,626,10.0
3988,2020-09-03,Smolyan,630,4.0
3989,2020-09-04,Smolyan,637,7.0
3990,2020-09-05,Smolyan,637,0.0
3991,2020-09-06,Smolyan,637,0.0
3992,2020-09-07,Smolyan,640,3.0
3993,2020-09-08,Smolyan,641,1.0
3994,2020-09-09,Smolyan,647,6.0
3995,2020-09-10,Smolyan,652,5.0
3996,2020-09-11,Smolyan,655,3.0
3997,2020-09-12,Smolyan,657,2.0
3998,2020-09-13,Smolyan,658,1.0
3999,2020-09-14,Smolyan,659,1.0
4000,2020-09-15,Smolyan,660,1.0
4001,2020-09-16,Smolyan,660,0.0
4002,2020-09-17,Smolyan,663,3.0
4003,2020-09-18,Smolyan,665,2.0
4004,2020-09-19,Smolyan,666,1.0
4005,2020-09-20,Smolyan,667,1.0
4006,2020-09-21,Smolyan,672,5.0
4007,2020-09-22,Smolyan,677,5.0
4008,2020-09-23,Smolyan,683,6.0
4009,2020-09-24,Smolyan,689,6.0
4010,2020-09-25,Smolyan,691,2.0
4011,2020-09-26,Smolyan,702,11.0
4012,2020-09-27,Smolyan,703,1.0
4013,2020-09-28,Smolyan,706,3.0
4014,2020-09-29,Smolyan,709,3.0
4015,2020-09-30,Smolyan,711,2.0
4016,2020-10-01,Smolyan,715,4.0
4017,2020-10-02,Smolyan,718,3.0
4018,2020-10-03,Smolyan,725,7.0
4019,2020-10-04,Smolyan,728,3.0
4020,2020-10-05,Smolyan,729,1.0
4021,2020-10-06,Smolyan,732,3.0
4022,2020-10-07,Smolyan,734,2.0
4023,2020-10-08,Smolyan,750,16.0
4024,2020-10-09,Smolyan,759,9.0
4025,2020-10-10,Smolyan,761,2.0
4026,2020-10-11,Smolyan,770,9.0
4027,2020-10-12,Smolyan,771,1.0
4028,2020-10-13,Smolyan,776,5.0
4029,2020-10-14,Smolyan,782,6.0
4030,2020-10-15,Smolyan,788,6.0
4031,2020-10-16,Smolyan,802,14.0
4032,2020-10-17,Smolyan,812,10.0
4033,2020-10-18,Smolyan,828,16.0
4034,2020-10-19,Smolyan,834,6.0
4035,2020-10-20,Smolyan,849,15.0
4036,2020-10-21,Smolyan,850,1.0
4037,2020-10-22,Smolyan,870,20.0
4038,2020-10-23,Smolyan,883,13.0
4039,2020-10-24,Smolyan,895,12.0
4040,2020-10-25,Smolyan,901,6.0
4041,2020-10-26,Smolyan,904,3.0
4042,2020-10-27,Smolyan,926,22.0
4043,2020-10-28,Smolyan,932,6.0
4044,2020-10-29,Smolyan,957,25.0
4045,2020-10-30,Smolyan,980,23.0
4046,2020-10-31,Smolyan,997,17.0
4047,2020-11-01,Smolyan,1014,17.0
4048,2020-11-02,Smolyan,1017,3.0
4049,2020-11-03,Smolyan,1037,20.0
4050,2020-11-04,Smolyan,1062,25.0
4051,2020-11-05,Smolyan,1092,30.0
4052,2020-11-06,Smolyan,1121,29.0
4053,2020-11-07,Smolyan,1143,22.0
4054,2020-11-08,Smolyan,1157,14.0
4055,2020-11-09,Smolyan,1170,13.0
4056,2020-11-10,Smolyan,1200,30.0
4057,2020-11-11,Smolyan,1218,18.0
4058,2020-11-12,Smolyan,1251,33.0
4059,2020-11-13,Smolyan,1271,20.0
4060,2020-11-14,Smolyan,1287,16.0
4061,2020-11-15,Smolyan,1295,8.0
4062,2020-11-16,Smolyan,1308,13.0
4063,2020-11-17,Smolyan,1332,24.0
4064,2020-11-18,Smolyan,1335,3.0
4065,2020-11-19,Smolyan,1373,38.0
4066,2020-11-20,Smolyan,1386,13.0
4067,2020-11-21,Smolyan,1409,23.0
4068,2020-11-22,Smolyan,1424,15.0
4069,2020-11-23,Smolyan,1427,3.0
4070,2020-11-24,Smolyan,1437,10.0
4071,2020-11-25,Smolyan,1457,20.0
4072,2020-11-26,Smolyan,1464,7.0
4073,2020-11-27,Smolyan,1500,36.0
4074,2020-11-28,Smolyan,1526,26.0
4075,2020-11-29,Smolyan,1545,19.0
4076,2020-11-30,Smolyan,1545,0.0
4077,2020-12-01,Smolyan,1583,38.0
4078,2020-12-02,Smolyan,1613,30.0
4079,2020-12-03,Smolyan,1646,33.0
4080,2020-12-04,Smolyan,1668,22.0
4081,2020-12-05,Smolyan,1702,34.0
4082,2020-12-06,Smolyan,1714,12.0
4083,2020-12-07,Smolyan,1714,0.0
4084,2020-12-08,Smolyan,1736,22.0
4085,2020-12-09,Smolyan,1741,5.0
4086,2020-12-10,Smolyan,1782,41.0
4087,2020-12-11,Smolyan,1816,34.0
4088,2020-12-12,Smolyan,1834,18.0
4089,2020-12-13,Smolyan,1842,8.0
4090,2020-12-14,Smolyan,1855,13.0
4091,2020-12-15,Smolyan,1876,21.0
4092,2020-12-16,Smolyan,1898,22.0
4093,2020-12-17,Smolyan,1912,14.0
4094,2020-12-18,Smolyan,1940,28.0
4095,2020-06-07,Sofiya-Grad,997,4.0
4096,2020-06-08,Sofiya-Grad,1007,10.0
4097,2020-06-09,Sofiya-Grad,1021,14.0
4098,2020-06-10,Sofiya-Grad,1039,18.0
4099,2020-06-11,Sofiya-Grad,1058,19.0
4100,2020-06-12,Sofiya-Grad,1091,33.0
4101,2020-06-13,Sofiya-Grad,1108,17.0
4102,2020-06-14,Sofiya-Grad,1122,14.0
4103,2020-06-15,Sofiya-Grad,1125,3.0
4104,2020-06-16,Sofiya-Grad,1141,16.0
4105,2020-06-17,Sofiya-Grad,1154,13.0
4106,2020-06-18,Sofiya-Grad,1178,24.0
4107,2020-06-19,Sofiya-Grad,1208,30.0
4108,2020-06-20,Sofiya-Grad,1236,28.0
4109,2020-06-21,Sofiya-Grad,1266,30.0
4110,2020-06-22,Sofiya-Grad,1272,6.0
4111,2020-06-23,Sofiya-Grad,1304,32.0
4112,2020-06-24,Sofiya-Grad,1329,25.0
4113,2020-06-25,Sofiya-Grad,1367,38.0
4114,2020-06-26,Sofiya-Grad,1427,60.0
4115,2020-06-27,Sofiya-Grad,1450,23.0
4116,2020-06-28,Sofiya-Grad,1479,29.0
4117,2020-06-29,Sofiya-Grad,1490,11.0
4118,2020-06-30,Sofiya-Grad,1511,21.0
4119,2020-07-01,Sofiya-Grad,1554,43.0
4120,2020-07-02,Sofiya-Grad,1600,46.0
4121,2020-07-03,Sofiya-Grad,1649,49.0
4122,2020-07-04,Sofiya-Grad,1718,69.0
4123,2020-07-05,Sofiya-Grad,1776,58.0
4124,2020-07-06,Sofiya-Grad,1799,23.0
4125,2020-07-07,Sofiya-Grad,1885,86.0
4126,2020-07-08,Sofiya-Grad,1953,68.0
4127,2020-07-09,Sofiya-Grad,2024,71.0
4128,2020-07-10,Sofiya-Grad,2164,140.0
4129,2020-07-11,Sofiya-Grad,2262,98.0
4130,2020-07-12,Sofiya-Grad,2356,94.0
4131,2020-07-13,Sofiya-Grad,2387,31.0
4132,2020-07-14,Sofiya-Grad,2460,73.0
4133,2020-07-15,Sofiya-Grad,2559,99.0
4134,2020-07-16,Sofiya-Grad,2640,81.0
4135,2020-07-17,Sofiya-Grad,2735,95.0
4136,2020-07-18,Sofiya-Grad,2827,92.0
4137,2020-07-19,Sofiya-Grad,2882,55.0
4138,2020-07-20,Sofiya-Grad,2921,39.0
4139,2020-07-21,Sofiya-Grad,3006,85.0
4140,2020-07-22,Sofiya-Grad,3105,99.0
