province,date,Estimated,Low_90,High_90
Pazardzhik,2021-02-09,1.13,0.67,1.63
Pazardzhik,2021-02-10,1.13,0.67,1.62
Pazardzhik,2021-02-11,1.12,0.66,1.6
Pazardzhik,2021-02-12,1.09,0.62,1.55
Pazardzhik,2021-02-13,1.09,0.64,1.57
Pazardzhik,2021-02-14,1.05,0.61,1.54
Pazardzhik,2021-02-15,1.02,0.56,1.48
Pazardzhik,2021-02-16,1.02,0.56,1.48
Pazardzhik,2021-02-17,1.01,0.54,1.46
Pazardzhik,2021-02-18,1.0,0.56,1.49
Pazardzhik,2021-02-19,1.01,0.5700000000000001,1.5
Pazardzhik,2021-02-20,1.03,0.59,1.52
Pazardzhik,2021-02-21,1.05,0.59,1.51
Pazardzhik,2021-02-22,1.06,0.61,1.53
Pazardzhik,2021-02-23,1.09,0.65,1.57
Pazardzhik,2021-02-24,1.09,0.64,1.55
Pazardzhik,2021-02-25,1.09,0.65,1.56
Pazardzhik,2021-02-26,1.09,0.64,1.54
Pazardzhik,2021-02-27,1.13,0.7000000000000001,1.6
Pazardzhik,2021-02-28,1.13,0.7000000000000001,1.59
Pazardzhik,2021-03-01,1.13,0.71,1.6
Pazardzhik,2021-03-02,1.15,0.73,1.61
Pazardzhik,2021-03-03,1.17,0.75,1.62
Pazardzhik,2021-03-04,1.16,0.73,1.59
Pazardzhik,2021-03-05,1.18,0.75,1.6
Pazardzhik,2021-03-06,1.2,0.81,1.66
Pazardzhik,2021-03-07,1.2,0.8,1.64
Pazardzhik,2021-03-08,1.16,0.77,1.6
Pazardzhik,2021-03-09,1.17,0.76,1.58
Pazardzhik,2021-03-10,1.17,0.79,1.61
Pazardzhik,2021-03-11,1.14,0.75,1.56
Pazardzhik,2021-03-12,1.12,0.74,1.55
Pazardzhik,2021-03-13,1.14,0.75,1.55
Pazardzhik,2021-03-14,1.13,0.75,1.55
Pazardzhik,2021-03-15,1.14,0.74,1.53
Pazardzhik,2021-03-16,1.17,0.79,1.58
Pazardzhik,2021-03-17,1.17,0.78,1.56
Pazardzhik,2021-03-18,1.12,0.75,1.53
Pazardzhik,2021-03-19,1.13,0.76,1.54
Pazardzhik,2021-03-20,1.13,0.75,1.52
Pazardzhik,2021-03-21,1.1,0.73,1.5
Pazardzhik,2021-03-22,1.06,0.7000000000000001,1.47
Pazardzhik,2021-03-23,1.07,0.71,1.48
Pazardzhik,2021-03-24,1.09,0.73,1.5
Pazardzhik,2021-03-25,1.07,0.68,1.44
Pazardzhik,2021-03-26,1.09,0.72,1.48
Pazardzhik,2021-03-27,1.13,0.76,1.52
Pazardzhik,2021-03-28,1.12,0.77,1.53
Pazardzhik,2021-03-29,1.14,0.77,1.52
Pazardzhik,2021-03-30,1.17,0.8200000000000001,1.57
Pazardzhik,2021-03-31,1.16,0.81,1.55
Pazardzhik,2021-04-01,1.13,0.76,1.49
Pazardzhik,2021-04-02,1.1,0.74,1.47
Pazardzhik,2021-04-03,1.08,0.73,1.46
Pazardzhik,2021-04-04,1.05,0.7000000000000001,1.43
Pazardzhik,2021-04-05,1.01,0.66,1.39
Pazardzhik,2021-04-06,1.01,0.65,1.38
Pazardzhik,2021-04-07,0.99,0.62,1.35
Pazardzhik,2021-04-08,0.95,0.6,1.34
Pazardzhik,2021-04-09,0.95,0.58,1.32
Pazardzhik,2021-04-10,0.96,0.6,1.35
Pazardzhik,2021-04-11,0.94,0.59,1.34
Pazardzhik,2021-04-12,0.93,0.56,1.31
Pazardzhik,2021-04-13,0.91,0.55,1.31
Pazardzhik,2021-04-14,0.91,0.53,1.29
Pazardzhik,2021-04-15,0.89,0.53,1.3
Pazardzhik,2021-04-16,0.9,0.52,1.29
Pazardzhik,2021-04-17,0.9,0.54,1.32
Pazardzhik,2021-04-18,0.89,0.51,1.29
Pazardzhik,2021-04-19,0.84,0.46,1.25
Pazardzhik,2021-04-20,0.85,0.45,1.24
Pazardzhik,2021-04-21,0.85,0.46,1.26
Pazardzhik,2021-04-22,0.8300000000000001,0.45,1.26
Pazardzhik,2021-04-23,0.84,0.43,1.24
Pazardzhik,2021-04-24,0.85,0.45,1.27
Pazardzhik,2021-04-25,0.8300000000000001,0.44,1.27
Pazardzhik,2021-04-26,0.8200000000000001,0.41,1.24
Pazardzhik,2021-04-27,0.8,0.39,1.23
Pazardzhik,2021-04-28,0.79,0.39,1.24
Pazardzhik,2021-04-29,0.75,0.35,1.21
Pazardzhik,2021-04-30,0.73,0.32,1.19
Pazardzhik,2021-05-01,0.71,0.29,1.17
Pazardzhik,2021-05-02,0.67,0.24,1.13
Pazardzhik,2021-05-03,0.66,0.21,1.11
Pazardzhik,2021-05-04,0.67,0.22,1.14
Pazardzhik,2021-05-05,0.66,0.21,1.14
Pazardzhik,2021-05-06,0.68,0.23,1.18
Pazardzhik,2021-05-07,0.7000000000000001,0.23,1.19
Pazardzhik,2021-05-08,0.72,0.24,1.21
Pazardzhik,2021-05-09,0.72,0.24,1.22
Pazardzhik,2021-05-10,0.73,0.24,1.23
Pazardzhik,2021-05-11,0.72,0.24,1.24
Pazardzhik,2021-05-12,0.72,0.23,1.24
Pazardzhik,2021-05-13,0.71,0.2,1.21
Pazardzhik,2021-05-14,0.71,0.2,1.22
Pazardzhik,2021-05-15,0.71,0.2,1.23
Pazardzhik,2021-05-16,0.71,0.2,1.24
Pazardzhik,2021-05-17,0.7000000000000001,0.19,1.24
Pazardzhik,2021-05-18,0.6900000000000001,0.16,1.21
Pazardzhik,2021-05-19,0.68,0.16,1.22
Pazardzhik,2021-05-20,0.67,0.14,1.2
Pazardzhik,2021-05-21,0.66,0.11,1.17
Pazardzhik,2021-05-22,0.67,0.11,1.18
Pazardzhik,2021-05-23,0.65,0.09,1.16
Pazardzhik,2021-05-24,0.64,0.08,1.15
Pazardzhik,2021-05-25,0.66,0.11,1.21
Pazardzhik,2021-05-26,0.67,0.11,1.22
Pazardzhik,2021-05-27,0.67,0.11,1.23
Pazardzhik,2021-05-28,0.7000000000000001,0.12,1.26
Pazardzhik,2021-05-29,0.72,0.14,1.3
Pazardzhik,2021-05-30,0.73,0.1,1.26
Pazardzhik,2021-05-31,0.73,0.12,1.29
Pazardzhik,2021-06-01,0.74,0.13,1.31
Pazardzhik,2021-06-02,0.74,0.15,1.34
Pazardzhik,2021-06-03,0.73,0.11,1.29
Pazardzhik,2021-06-04,0.71,0.11,1.29
Pazardzhik,2021-06-05,0.72,0.08,1.26
Pazardzhik,2021-06-06,0.7000000000000001,0.09,1.27
Pazardzhik,2021-06-07,0.7000000000000001,0.1,1.29
Pazardzhik,2021-06-08,0.68,0.08,1.26
Pazardzhik,2021-06-09,0.6900000000000001,0.08,1.27
Pazardzhik,2021-06-10,0.67,0.07,1.25
Pazardzhik,2021-06-11,0.67,0.04,1.22
Pazardzhik,2021-06-12,0.67,0.05,1.24
Pazardzhik,2021-06-13,0.7000000000000001,0.07,1.29
Pazardzhik,2021-06-14,0.67,0.06,1.27
Pazardzhik,2021-06-15,0.7000000000000001,0.05,1.28
Pazardzhik,2021-06-16,0.71,0.06,1.3
Pazardzhik,2021-06-17,0.68,0.06,1.29
Pazardzhik,2021-06-18,0.68,0.03,1.26
Pazardzhik,2021-06-19,0.6900000000000001,0.05,1.29
Pazardzhik,2021-06-20,0.66,0.05,1.28
Pazardzhik,2021-06-21,0.66,0.03,1.26
Pazardzhik,2021-06-22,0.63,0.04,1.26
Pazardzhik,2021-06-23,0.63,0.02,1.24
Pazardzhik,2021-06-24,0.63,0.03,1.26
Pazardzhik,2021-06-25,0.63,0.03,1.27
Pazardzhik,2021-06-26,0.66,0.04,1.31
Pazardzhik,2021-06-27,0.66,0.04,1.32
Pazardzhik,2021-06-28,0.7000000000000001,0.05,1.36
Pazardzhik,2021-06-29,0.7000000000000001,0.03,1.34
Pazardzhik,2021-06-30,0.7000000000000001,0.05,1.37
Pazardzhik,2021-07-01,0.67,0.04,1.34
Pazardzhik,2021-07-02,0.71,0.04,1.37
Pazardzhik,2021-07-03,0.67,0.04,1.35
Pazardzhik,2021-07-04,0.67,0.02,1.33
Pazardzhik,2021-07-05,0.68,0.03,1.35
Pazardzhik,2021-07-06,0.68,0.01,1.33
Pazardzhik,2021-07-07,0.64,0.02,1.32
Pazardzhik,2021-07-08,0.64,0.03,1.34
Pazardzhik,2021-07-09,0.64,0.02,1.33
Pazardzhik,2021-07-10,0.63,0.03,1.35
Pazardzhik,2021-07-11,0.63,0.01,1.33
Pazardzhik,2021-07-12,0.68,0.02,1.38
Pazardzhik,2021-07-13,0.68,0.04,1.41
Pazardzhik,2021-07-14,0.68,0.02,1.39
Pazardzhik,2021-07-15,0.68,0.0,1.37
Pazardzhik,2021-07-16,0.73,0.03,1.44
Pazardzhik,2021-07-17,0.6900000000000001,0.02,1.4
Pazardzhik,2021-07-18,0.6900000000000001,0.03,1.42
Pazardzhik,2021-07-19,0.6900000000000001,0.02,1.41
Pazardzhik,2021-07-20,0.74,0.04,1.47
Pazardzhik,2021-07-21,0.74,0.02,1.45
Pazardzhik,2021-07-22,0.74,0.05,1.49
Pazardzhik,2021-07-23,0.75,0.04,1.48
Pazardzhik,2021-07-24,0.79,0.06,1.54
Pazardzhik,2021-07-25,0.8,0.06,1.54
Pazardzhik,2021-07-26,0.84,0.07,1.58
Pazardzhik,2021-07-27,0.89,0.09,1.63
Pazardzhik,2021-07-28,0.93,0.11,1.67
Pazardzhik,2021-07-29,0.97,0.16,1.74
Pazardzhik,2021-07-30,0.97,0.16,1.73
Pazardzhik,2021-07-31,1.01,0.21,1.79
Pazardzhik,2021-08-01,1.04,0.25,1.83
Pazardzhik,2021-08-02,1.07,0.29,1.86
Pazardzhik,2021-08-03,1.1,0.31,1.86
Pazardzhik,2021-08-04,1.16,0.37,1.9
Pazardzhik,2021-08-05,1.15,0.41,1.92
Pazardzhik,2021-08-06,1.22,0.51,1.99
Pazardzhik,2021-08-07,1.26,0.56,2.0
Pazardzhik,2021-08-08,1.34,0.67,2.07
Pazardzhik,2021-08-09,1.36,0.7000000000000001,2.05
Pazardzhik,2021-08-10,1.4,0.77,2.08
Pazardzhik,2021-08-11,1.45,0.8300000000000001,2.09
Pazardzhik,2021-08-12,1.43,0.84,2.06
Pazardzhik,2021-08-13,1.41,0.8300000000000001,2.01
Pazardzhik,2021-08-14,1.41,0.85,2.0
Pazardzhik,2021-08-15,1.4,0.87,1.99
Pazardzhik,2021-08-16,1.42,0.9,1.99
Pazardzhik,2021-08-17,1.39,0.89,1.95
Pazardzhik,2021-08-18,1.39,0.88,1.91
Pazardzhik,2021-08-19,1.34,0.85,1.86
Pazardzhik,2021-08-20,1.34,0.86,1.85
Pazardzhik,2021-08-21,1.35,0.88,1.85
Pazardzhik,2021-08-22,1.32,0.85,1.8
Pazardzhik,2021-08-23,1.34,0.89,1.83
Pazardzhik,2021-08-24,1.33,0.89,1.81
Pazardzhik,2021-08-25,1.33,0.87,1.77
Pazardzhik,2021-08-26,1.31,0.88,1.77
Pazardzhik,2021-08-27,1.29,0.87,1.75
Pazardzhik,2021-08-28,1.3,0.89,1.76
Pazardzhik,2021-08-29,1.25,0.85,1.71
Pazardzhik,2021-08-30,1.23,0.8300000000000001,1.68
Pazardzhik,2021-08-31,1.24,0.84,1.68
Pazardzhik,2021-09-01,1.2,0.8,1.63
Pazardzhik,2021-09-02,1.16,0.77,1.6
Pazardzhik,2021-09-03,1.13,0.74,1.57
Pazardzhik,2021-09-04,1.11,0.71,1.53
Pazardzhik,2021-09-05,1.05,0.64,1.46
Pazardzhik,2021-09-06,1.0,0.61,1.44
Pazardzhik,2021-09-07,0.99,0.59,1.42
Pazardzhik,2021-09-08,1.0,0.6,1.44
Pazardzhik,2021-09-09,0.96,0.55,1.39
Pazardzhik,2021-09-10,0.97,0.5700000000000001,1.42
Pazardzhik,2021-10-29,1.3,0.79,1.89
Pazardzhik,2021-10-30,1.31,0.84,1.83
Pazardzhik,2021-10-31,1.24,0.81,1.72
Pazardzhik,2021-12-03,1.27,0.61,2.06
Pazardzhik,2021-12-04,1.05,0.44,1.77
Pazardzhik,2021-12-05,0.98,0.38,1.67
Pazardzhik,2021-12-06,0.92,0.31,1.57
Pazardzhik,2021-12-07,0.9500000000000001,0.34,1.6
Pazardzhik,2021-12-08,0.98,0.38,1.6400000000000001
Pazardzhik,2021-12-09,1.0,0.39,1.6400000000000001
Pazardzhik,2021-12-10,0.96,0.35000000000000003,1.59
Pazardzhik,2021-12-11,0.92,0.33,1.57
Pazardzhik,2021-12-12,0.91,0.31,1.55
Pazardzhik,2021-12-13,0.98,0.38,1.6300000000000001
Pazardzhik,2021-12-14,0.96,0.34,1.58
Pazardzhik,2021-12-15,0.97,0.35000000000000003,1.59
Pazardzhik,2021-12-16,0.97,0.35000000000000003,1.59
Pazardzhik,2021-12-17,0.9500000000000001,0.34,1.58
Pazardzhik,2021-12-18,0.9400000000000001,0.32,1.56
Pazardzhik,2021-12-19,0.92,0.3,1.54
Pazardzhik,2021-12-20,0.91,0.3,1.55
Pazardzhik,2021-12-21,1.0,0.39,1.6500000000000001
Pazardzhik,2021-12-22,0.98,0.35000000000000003,1.6
Pazardzhik,2021-12-23,0.98,0.36,1.61
Pazardzhik,2021-12-24,0.92,0.31,1.56
Pazardzhik,2021-12-25,0.78,0.18,1.4000000000000001
Pazardzhik,2021-12-26,0.75,0.12,1.33
Pazardzhik,2021-12-27,0.86,0.22,1.49
Pazardzhik,2021-12-28,0.96,0.33,1.6300000000000001
Pazardzhik,2021-12-29,1.08,0.44,1.74
Pazardzhik,2021-12-30,1.11,0.46,1.74
Pazardzhik,2021-12-31,1.16,0.55,1.82
Pazardzhik,2022-01-01,1.1400000000000001,0.53,1.78
Pazardzhik,2022-01-02,1.28,0.68,1.9100000000000001
Pazardzhik,2022-01-03,1.42,0.85,2.05
Pazardzhik,2022-01-04,1.58,1.03,2.19
Pazardzhik,2022-01-05,1.67,1.1300000000000001,2.24
Pazardzhik,2022-01-06,1.67,1.1400000000000001,2.2
Pazardzhik,2022-01-07,1.52,1.03,2.06
Pazardzhik,2022-01-08,1.58,1.09,2.09
Pazardzhik,2022-01-09,1.52,1.05,2.0300000000000002
Pazardzhik,2022-01-10,1.42,0.97,1.93
Pazardzhik,2022-01-11,1.49,1.03,1.97
Pazardzhik,2022-01-12,1.6600000000000001,1.22,2.14
Pazardzhik,2022-01-13,1.57,1.1400000000000001,2.0300000000000002
Pazardzhik,2022-01-14,1.45,1.03,1.9000000000000001
Pazardzhik,2022-01-15,1.46,1.06,1.92
Pazardzhik,2022-01-16,1.46,1.05,1.8900000000000001
Pazardzhik,2022-01-17,1.56,1.16,1.98
Pazardzhik,2022-01-18,1.51,1.12,1.92
Pazardzhik,2022-01-19,1.52,1.12,1.9000000000000001
Pazardzhik,2022-01-20,1.49,1.12,1.8900000000000001
Pazardzhik,2022-01-21,1.33,0.97,1.73
Pazardzhik,2022-01-22,1.1400000000000001,0.79,1.55
Pazardzhik,2022-01-23,1.21,0.85,1.61
Pazardzhik,2022-01-24,1.1400000000000001,0.77,1.52
Pazardzhik,2022-01-25,1.2,0.8300000000000001,1.58
Pazardzhik,2022-01-26,1.16,0.81,1.56
Pernik,2020-10-17,3.0,1.01,6.99
Pernik,2020-10-18,2.5,1.0,4.58
Pernik,2020-10-19,2.56,1.18,4.2700000000000005
Pernik,2020-10-20,2.4,1.19,3.84
Pernik,2020-10-21,2.36,1.27,3.64
Pernik,2020-10-22,2.1,1.13,3.22
Pernik,2020-10-23,2.09,1.16,3.09
Pernik,2020-10-24,2.02,1.18,2.97
Pernik,2020-10-25,2.03,1.23,2.9
Pernik,2020-10-26,1.98,1.25,2.81
Pernik,2020-10-27,1.96,1.27,2.73
Pernik,2020-10-28,1.88,1.23,2.6
Pernik,2020-10-29,1.84,1.21,2.5
Pernik,2020-10-30,1.8,1.22,2.45
Pernik,2020-10-31,1.79,1.24,2.41
Pernik,2020-11-01,1.73,1.18,2.29
Pernik,2020-11-02,1.74,1.23,2.3000000000000003
Pernik,2020-11-03,1.72,1.22,2.24
Pernik,2020-11-04,1.68,1.2,2.18
Pernik,2020-11-05,1.59,1.14,2.09
Pernik,2020-11-06,1.55,1.11,2.03
Pernik,2020-11-07,1.5,1.08,1.98
Pernik,2020-11-08,1.46,1.05,1.93
Pernik,2020-11-09,1.43,1.02,1.88
Pernik,2020-11-10,1.41,0.99,1.83
Pernik,2020-11-11,1.36,0.96,1.79
Pernik,2020-11-12,1.3,0.9,1.72
Pernik,2020-11-13,1.28,0.87,1.68
Pernik,2020-11-14,1.26,0.88,1.69
Pernik,2020-11-15,1.22,0.8200000000000001,1.62
Pernik,2020-11-16,1.18,0.8,1.6
Pernik,2020-11-17,1.18,0.8,1.6
Pernik,2020-11-18,1.16,0.79,1.59
Pernik,2020-11-19,1.14,0.77,1.57
Pernik,2020-11-20,1.13,0.74,1.53
Pernik,2020-11-21,1.15,0.76,1.55
Pernik,2020-11-22,1.12,0.74,1.53
Pernik,2020-11-23,1.09,0.71,1.5
Pernik,2020-11-24,1.1,0.71,1.5
Pernik,2020-11-25,1.08,0.7000000000000001,1.49
Pernik,2020-11-26,1.05,0.67,1.46
Pernik,2020-11-27,1.04,0.65,1.44
Pernik,2020-11-28,1.04,0.66,1.46
Pernik,2020-11-29,1.0,0.62,1.42
Pernik,2020-11-30,0.97,0.58,1.38
Pernik,2020-12-01,0.97,0.59,1.4
Pernik,2020-12-02,0.98,0.59,1.4
Pernik,2020-12-03,0.96,0.56,1.37
Pernik,2020-12-04,0.96,0.5700000000000001,1.39
Pernik,2020-12-05,0.98,0.58,1.4
Pernik,2020-12-06,0.96,0.55,1.37
Pernik,2020-12-07,0.94,0.55,1.38
Pernik,2020-12-08,0.97,0.5700000000000001,1.4
Pernik,2020-12-09,0.99,0.59,1.42
Pernik,2020-12-10,0.99,0.58,1.41
Pernik,2020-12-11,0.98,0.56,1.39
Pernik,2020-12-12,1.0,0.6,1.44
Pernik,2020-12-13,0.98,0.58,1.42
Pernik,2020-12-14,0.94,0.55,1.39
Pernik,2020-12-15,0.93,0.52,1.36
Pernik,2020-12-16,0.91,0.51,1.36
Pernik,2020-12-17,0.87,0.46,1.31
Pernik,2020-12-18,0.86,0.45,1.31
Pernik,2020-12-19,0.86,0.45,1.32
Pernik,2020-12-20,0.86,0.43,1.3
Pernik,2020-12-21,0.8300000000000001,0.4,1.28
Pernik,2020-12-22,0.8,0.37,1.26
Pernik,2020-12-23,0.79,0.35,1.25
Pernik,2020-12-24,0.76,0.32,1.23
Pernik,2020-12-25,0.74,0.28,1.2
Pernik,2020-12-26,0.74,0.3,1.24
Pernik,2020-12-27,0.75,0.3,1.25
Pernik,2020-12-28,0.76,0.29,1.25
Pernik,2020-12-29,0.77,0.29,1.26
Pernik,2020-12-30,0.8,0.32,1.3
Pernik,2020-12-31,0.8200000000000001,0.34,1.33
Pernik,2021-01-01,0.8200000000000001,0.35,1.35
Pernik,2021-01-02,0.8200000000000001,0.33,1.33
Pernik,2021-01-03,0.8200000000000001,0.34,1.35
Pernik,2021-01-04,0.8200000000000001,0.32,1.33
Pernik,2021-01-05,0.8,0.3,1.32
Pernik,2021-01-06,0.8,0.31,1.34
Pernik,2021-01-07,0.81,0.29,1.32
Pernik,2021-01-08,0.8300000000000001,0.32,1.36
Pernik,2021-01-09,0.8200000000000001,0.32,1.37
Pernik,2021-01-10,0.81,0.3,1.35
Pernik,2021-01-11,0.8,0.29,1.35
Pernik,2021-01-12,0.79,0.26,1.32
Pernik,2021-01-13,0.78,0.26,1.33
Pernik,2021-01-14,0.77,0.25,1.33
Pernik,2021-01-15,0.76,0.24,1.33
Pernik,2021-01-16,0.77,0.24,1.34
Pernik,2021-01-17,0.76,0.21,1.31
Pernik,2021-01-18,0.75,0.2,1.31
Pernik,2021-01-19,0.75,0.2,1.32
Pernik,2021-01-20,0.75,0.2,1.33
Pernik,2021-01-21,0.74,0.17,1.3
Pernik,2021-01-22,0.75,0.17,1.31
Pernik,2021-01-23,0.77,0.2,1.36
Pernik,2021-01-24,0.75,0.18,1.34
Pernik,2021-01-25,0.78,0.17,1.34
Pernik,2021-01-26,0.78,0.19,1.37
Pernik,2021-01-27,0.81,0.19,1.38
Pernik,2021-01-28,0.81,0.21,1.41
Pernik,2021-01-29,0.8300000000000001,0.23,1.44
Pernik,2021-01-30,0.86,0.26,1.48
Pernik,2021-01-31,0.86,0.26,1.48
Pernik,2021-02-01,0.87,0.26,1.48
Pernik,2021-02-02,0.89,0.26,1.48
Pernik,2021-02-03,0.89,0.27,1.49
Pernik,2021-02-04,0.9,0.28,1.5
Pernik,2021-02-05,0.92,0.33,1.56
Pernik,2021-02-06,0.94,0.33,1.55
Pernik,2021-02-07,0.94,0.35,1.57
Pernik,2021-02-08,0.94,0.36,1.58
Pernik,2021-02-09,0.98,0.39,1.6
Pernik,2021-02-10,1.0,0.43,1.64
Pernik,2021-02-11,1.0,0.43,1.63
Pernik,2021-02-12,1.0,0.42,1.61
Pernik,2021-02-13,1.02,0.44,1.62
Pernik,2021-02-14,1.02,0.46,1.64
Pernik,2021-02-15,1.02,0.46,1.63
Pernik,2021-02-16,1.05,0.49,1.65
Pernik,2021-02-17,1.05,0.49,1.64
Pernik,2021-02-18,1.06,0.5,1.64
Pernik,2021-02-19,1.08,0.52,1.65
Pernik,2021-02-20,1.09,0.53,1.65
Pernik,2021-02-21,1.12,0.5700000000000001,1.68
Pernik,2021-02-22,1.11,0.58,1.68
Pernik,2021-02-23,1.14,0.61,1.7
Pernik,2021-02-24,1.14,0.63,1.71
Pernik,2021-02-25,1.13,0.63,1.7
Pernik,2021-02-26,1.14,0.64,1.7
Pernik,2021-02-27,1.16,0.63,1.67
Pernik,2021-02-28,1.16,0.65,1.68
Pernik,2021-03-01,1.15,0.65,1.67
Pernik,2021-03-02,1.16,0.66,1.67
Pernik,2021-03-03,1.19,0.7000000000000001,1.7
Pernik,2021-03-04,1.17,0.6900000000000001,1.68
Pernik,2021-03-05,1.18,0.7000000000000001,1.68
Pernik,2021-03-06,1.2,0.73,1.7
Pernik,2021-03-07,1.2,0.74,1.7
Pernik,2021-03-08,1.21,0.75,1.7
Pernik,2021-03-09,1.23,0.78,1.72
Pernik,2021-03-10,1.24,0.81,1.74
Pernik,2021-03-11,1.22,0.77,1.68
Pernik,2021-03-12,1.21,0.76,1.66
Pernik,2021-03-13,1.22,0.78,1.67
Pernik,2021-03-14,1.25,0.81,1.69
Pernik,2021-03-15,1.25,0.8200000000000001,1.69
Pernik,2021-03-16,1.27,0.85,1.71
Pernik,2021-03-17,1.28,0.87,1.72
Pernik,2021-03-18,1.27,0.88,1.72
Pernik,2021-03-19,1.26,0.87,1.7
Pernik,2021-03-20,1.27,0.88,1.7
Pernik,2021-03-21,1.25,0.86,1.67
Pernik,2021-03-22,1.22,0.84,1.64
Pernik,2021-03-23,1.2,0.8200000000000001,1.61
Pernik,2021-03-24,1.21,0.84,1.63
Pernik,2021-03-25,1.19,0.8200000000000001,1.6
Pernik,2021-03-26,1.18,0.8,1.57
Pernik,2021-03-27,1.18,0.81,1.58
Pernik,2021-03-28,1.16,0.8,1.57
Pernik,2021-03-29,1.12,0.74,1.5
Pernik,2021-03-30,1.1,0.73,1.49
Pernik,2021-03-31,1.06,0.6900000000000001,1.45
Pernik,2021-04-01,1.03,0.65,1.41
Pernik,2021-04-02,1.01,0.65,1.42
Pernik,2021-04-03,1.02,0.65,1.42
Pernik,2021-04-04,1.0,0.63,1.4
Pernik,2021-04-05,0.99,0.61,1.38
Pernik,2021-04-06,0.99,0.63,1.41
Pernik,2021-04-07,0.98,0.61,1.39
Pernik,2021-04-08,0.98,0.6,1.38
Pernik,2021-04-09,0.96,0.59,1.38
Pernik,2021-04-10,0.96,0.58,1.37
Pernik,2021-04-11,0.94,0.55,1.34
Pernik,2021-04-12,0.89,0.51,1.31
Pernik,2021-04-13,0.89,0.49,1.29
Pernik,2021-04-14,0.87,0.48,1.29
Pernik,2021-04-15,0.85,0.46,1.28
Pernik,2021-04-16,0.8300000000000001,0.44,1.27
Pernik,2021-04-17,0.8300000000000001,0.44,1.28
Pernik,2021-04-18,0.8300000000000001,0.41,1.25
Pernik,2021-04-19,0.8200000000000001,0.4,1.25
Pernik,2021-04-20,0.81,0.4,1.26
Pernik,2021-04-21,0.8300000000000001,0.42,1.29
Pernik,2021-04-22,0.8300000000000001,0.42,1.3
Pernik,2021-04-23,0.84,0.41,1.29
Pernik,2021-04-24,0.85,0.42,1.31
Pernik,2021-04-25,0.85,0.41,1.3
Pernik,2021-04-26,0.85,0.42,1.32
Pernik,2021-04-27,0.85,0.4,1.3
Pernik,2021-04-28,0.84,0.41,1.32
Pernik,2021-04-29,0.8300000000000001,0.4,1.32
Pernik,2021-04-30,0.81,0.36,1.28
Pernik,2021-05-01,0.8,0.35,1.28
Pernik,2021-05-02,0.78,0.33,1.27
Pernik,2021-05-03,0.75,0.3,1.25
Pernik,2021-05-04,0.73,0.27,1.23
Pernik,2021-05-05,0.71,0.24,1.21
Pernik,2021-05-06,0.7000000000000001,0.23,1.21
Pernik,2021-05-07,0.71,0.21,1.2
Pernik,2021-05-08,0.71,0.23,1.24
Pernik,2021-05-09,0.72,0.23,1.25
Pernik,2021-05-10,0.74,0.23,1.26
Pernik,2021-05-11,0.75,0.24,1.28
Pernik,2021-05-12,0.75,0.24,1.29
Pernik,2021-05-13,0.75,0.23,1.29
Pernik,2021-05-14,0.75,0.24,1.31
Pernik,2021-05-15,0.74,0.21,1.28
Pernik,2021-05-16,0.72,0.16,1.23
Pernik,2021-05-17,0.6900000000000001,0.14,1.21
Pernik,2021-05-18,0.68,0.14,1.22
Pernik,2021-05-19,0.68,0.14,1.23
Pernik,2021-05-20,0.67,0.11,1.2
Pernik,2021-05-21,0.67,0.11,1.21
Pernik,2021-05-22,0.68,0.1,1.21
Pernik,2021-05-23,0.66,0.09,1.2
Pernik,2021-05-24,0.67,0.09,1.21
Pernik,2021-05-25,0.67,0.09,1.22
Pernik,2021-05-26,0.67,0.09,1.23
Pernik,2021-05-27,0.65,0.06,1.19
Pernik,2021-05-28,0.66,0.06,1.2
Pernik,2021-05-29,0.66,0.07,1.22
Pernik,2021-05-30,0.66,0.07,1.23
Pernik,2021-05-31,0.66,0.07,1.24
Pernik,2021-06-01,0.66,0.07,1.25
Pernik,2021-06-02,0.67,0.05,1.23
Pernik,2021-06-03,0.67,0.05,1.24
Pernik,2021-06-04,0.67,0.06,1.26
Pernik,2021-06-05,0.67,0.06,1.27
Pernik,2021-06-06,0.65,0.03,1.22
Pernik,2021-06-07,0.65,0.04,1.24
Pernik,2021-06-08,0.65,0.05,1.26
Pernik,2021-06-09,0.65,0.05,1.27
Pernik,2021-06-10,0.65,0.03,1.25
Pernik,2021-06-11,0.65,0.04,1.27
Pernik,2021-06-12,0.65,0.04,1.28
Pernik,2021-06-13,0.65,0.03,1.27
Pernik,2021-06-14,0.66,0.04,1.29
Pernik,2021-06-15,0.66,0.04,1.3
Pernik,2021-06-16,0.66,0.02,1.28
Pernik,2021-06-17,0.66,0.03,1.3
Pernik,2021-06-18,0.66,0.04,1.32
Pernik,2021-06-19,0.66,0.03,1.31
Pernik,2021-06-20,0.66,0.04,1.33
Pernik,2021-06-21,0.62,0.03,1.3
Pernik,2021-06-22,0.62,0.02,1.29
Pernik,2021-06-23,0.62,0.03,1.31
Pernik,2021-06-24,0.62,0.01,1.29
Pernik,2021-06-25,0.62,0.02,1.31
Pernik,2021-06-26,0.62,0.03,1.33
Pernik,2021-06-27,0.62,0.01,1.31
Pernik,2021-06-28,0.62,0.02,1.33
Pernik,2021-06-29,0.61,0.01,1.32
Pernik,2021-06-30,0.61,0.02,1.34
